Country,FullName,CityName,OblName,City,lang_code
RU,Андреево-Мелентьево,Андреево-Мелентьево,ROS,Андреево-Мелентьево,ru
RU,Андреевская,Андреевская,KDA,Андреевская,ru
RU,Андреевский,Андреевский,CHE,Андреевский,ru
RU,Андреевский,Андреевский,KIR,Андреевский,ru
RU,Андреевский,Андреевский,TYU,Андреевский,ru
RU,Андреевское,Андреевское,KOS,Андреевское,ru
RU,Андреевское,Андреевское,MOW,Андреевское,ru
RU,Андреевское,Андреевское,VLA,Андреевское,ru
RU,Андреевское,Андреевское,YAR,Андреевское,ru
RU,Андреедмитриевский,Андреедмитриевский,KDA,Андреедмитриевский,ru
RU,Андрейково,Андрейково,SMO,Андрейково,ru
RU,Андрейково,Андрейково,SVE,Андрейково,ru
RU,Андрейково,Андрейково,TVE,Андрейково,ru
RU,Андриановичи,Андриановичи,SVE,Андриановичи,ru
RU,Андриановская,Андриановская,IRK,Андриановская,ru
RU,Андромер,Андромер,PSK,Андромер,ru
RU,Андроново,Андроново,KIA,Андроново,ru
RU,Андроново,Андроново,SVE,Андроново,ru
RU,Андроповский,Андроповский,ROS,Андроповский,ru
RU,Андрохново,Андрохново,PSK,Андрохново,ru
RU,Андрусово,Андрусово,CRI,Андрусово,ru
RU,Андрюки,Андрюки,KDA,Андрюки,ru
RU,Андрюшино,Андрюшино,SVE,Андрюшино,ru
RU,Андрюшино,Андрюшино,TYU,Андрюшино,ru
RU,Анжеро-Судженск,Анжеро-Судженск,KEM,Анжеро-Судженск,ru
RU,Анзорей,Анзорей,KB,Анзорей,ru
RU,Анива,Анива,SAK,Анива,ru
RU,Аниканово,Аниканово,MOS,Аниканово,ru
RU,Анино,Анино,MOS,Анино,ru
RU,Анисимовка,Анисимовка,PRI,Анисимовка,ru
RU,Анисимово,Анисимово,LEN,Анисимово,ru
RU,Анисимово,Анисимово,VLG,Анисимово,ru
RU,Анискино,Анискино,MOS,Анискино,ru
RU,Анисовка,Анисовка,SAR,Анисовка,ru
RU,Анисовский,Анисовский,SAR,Анисовский,ru
RU,Аничково,Аничково,MOS,Аничково,ru
RU,Анкерская,Анкерская,KO,Анкерская,ru
RU,Анкудиново,Анкудиново,MOW,Анкудиново,ru
RU,Анна,Анна,VOR,Анна,ru
RU,Анненки,Анненки,KLU,Анненки,ru
RU,Анненково,Анненково,MO,Анненково,ru
RU,Анненково,Анненково,PNZ,Анненково,ru
RU,Анненковский Карьер,Анненковский Карьер,NIZ,Анненковский Карьер,ru
RU,Анненские Минеральные Воды,Анненские Минеральные Воды,KHA,Анненские Минеральные Воды,ru
RU,Анненский Мост,Анненский Мост,VLG,Анненский Мост,ru
RU,Анненское,Анненское,CHE,Анненское,ru
RU,Аннино,Аннино,LEN,Аннино,ru
RU,Анновка,Анновка,BEL,Анновка,ru
RU,Анновка,Анновка,CRI,Анновка,ru
RU,Анопино,Анопино,VLA,Анопино,ru
RU,Аносино,Аносино,MOS,Аносино,ru
RU,Аносовский,Аносовский,AMU,Аносовский,ru
RU,Анохинское,Анохинское,SVE,Анохинское,ru
RU,Анохово,Анохово,SMO,Анохово,ru
RU,Анпиловка,Анпиловка,BEL,Анпиловка,ru
RU,Ансалта,Ансалта,DA,Ансалта,ru
RU,Антипаюта,Антипаюта,YAN,Антипаюта,ru
RU,Антипино,Антипино,ALT,Антипино,ru
RU,Антипино,Антипино,KOS,Антипино,ru
RU,Антипино,Антипино,MOS,Антипино,ru
RU,Антипино,Антипино,PER,Антипино,ru
RU,Антипино,Антипино,TYU,Антипино,ru
RU,Антипино,Антипино,UD,Антипино,ru
RU,Антипинский,Антипинский,SVE,Антипинский,ru
RU,Антипиха,Антипиха,ZAB,Антипиха,ru
RU,Антиповка,Антиповка,VGG,Антиповка,ru
RU,Антонов,Антонов,ROS,Антонов,ru
RU,Антонов,Антонов,VGG,Антонов,ru
RU,Антоновка,Антоновка,AMU,Антоновка,ru
RU,Антоновка,Антоновка,BEL,Антоновка,ru
RU,Антоновка,Антоновка,SA,Антоновка,ru
RU,Антоновка,Антоновка,SAM,Антоновка,ru
RU,Антоновка,Антоновка,SVE,Антоновка,ru
RU,Антоново,Антоново,MOS,Антоново,ru
RU,Антошиха,Антошиха,ALT,Антошиха,ru
RU,Антошкин,Антошкин,BEL,Антошкин,ru
RU,Антропово,Антропово,KOS,Антропово,ru
RU,Антушево,Антушево,KOS,Антушево,ru
RU,Ануйское,Ануйское,AL,Ануйское,ru
RU,Анучино,Анучино,PNZ,Анучино,ru
RU,Анучино,Анучино,PRI,Анучино,ru
RU,Анцирь,Анцирь,KIA,Анцирь,ru
RU,Анциферово,Анциферово,NGR,Анциферово,ru
RU,Анциферовский Бор,Анциферовский Бор,ARK,Анциферовский Бор,ru
RU,Аньково,Аньково,IVA,Аньково,ru
RU,Аньково,Аньково,TVE,Аньково,ru
RU,Апанасенко,Апанасенко,STA,Апанасенко,ru
RU,Апанасенковское,Апанасенковское,STA,Апанасенковское,ru
RU,Апанасовка,Апанасовка,KRS,Апанасовка,ru
RU,Апаринки,Апаринки,MOS,Апаринки,ru
RU,Апаринский,Апаринский,ROS,Апаринский,ru
RU,Апариха,Апариха,MOS,Апариха,ru
RU,Апастово,Апастово,TA,Апастово,ru
RU,Апатиты,Апатиты,MUR,Апатиты,ru
RU,Апача,Апача,KAM,Апача,ru
RU,Апнерка,Апнерка,CU,Апнерка,ru
RU,Апполоновка,Апполоновка,OMS,Апполоновка,ru
RU,Апраксино,Апраксино,KOS,Апраксино,ru
RU,Апрелевка,Апрелевка,MOS,Апрелевка,ru
RU,Аптраково,Аптраково,BA,Аптраково,ru
RU,Апука,Апука,KAM,Апука,ru
RU,Апухтин,Апухтин,BEL,Апухтин,ru
RU,Апшеронск,Апшеронск,KDA,Апшеронск,ru
RU,Араблинское,Араблинское,DA,Араблинское,ru
RU,Арадан,Арадан,KIA,Арадан,ru
RU,Араканцев,Араканцев,ROS,Араканцев,ru
RU,Аракчино Новое,Аракчино Новое,TA,Аракчино Новое,ru
RU,Аракчино Старое,Аракчино Старое,TA,Аракчино Старое,ru
RU,Арамашево,Арамашево,SVE,Арамашево,ru
RU,Арамиль,Арамиль,SVE,Арамиль,ru
RU,Арани,Арани,DA,Арани,ru
RU,Арасланово,Арасланово,CHE,Арасланово,ru
RU,Арбаж,Арбаж,KIR,Арбаж,ru
RU,Арбаты,Арбаты,KK,Арбаты,ru
RU,Арбор,Арбор,TA,Арбор,ru
RU,Арбузовка,Арбузовка,ALT,Арбузовка,ru
RU,Арбузово,Арбузово,CRI,Арбузово,ru
RU,Арбузово,Арбузово,ORL,Арбузово,ru
RU,Арга,Арга,AMU,Арга,ru
RU,Аргамаково,Аргамаково,RYA,Аргамаково,ru
RU,Аргамач-Пальна,Аргамач-Пальна,LIP,Аргамач-Пальна,ru
RU,Аргаяш,Аргаяш,CHE,Аргаяш,ru
RU,Аргвани,Аргвани,DA,Аргвани,ru
RU,Арги-Паги,Арги-Паги,SAK,Арги-Паги,ru
RU,Аргудан,Аргудан,KB,Аргудан,ru
RU,Аргун,Аргун,CE,Аргун,ru
RU,Аргуновский,Аргуновский,ARK,Аргуновский,ru
RU,Аргыш,Аргыш,BA,Аргыш,ru
RU,Ардабьево,Ардабьево,RYA,Ардабьево,ru
RU,Ардатов,Ардатов,MO,Ардатов,ru
RU,Ардатов,Ардатов,NIZ,Ардатов,ru
RU,Ардаши,Ардаши,KIR,Ардаши,ru
RU,Ардон,Ардон,SE,Ардон,ru
RU,Арей,Арей,KIA,Арей,ru
RU,Арейское,Арейское,KIA,Арейское,ru
RU,Арельск,Арельск,BRY,Арельск,ru
RU,Арефино,Арефино,NIZ,Арефино,ru
RU,Арефино,Арефино,YAR,Арефино,ru
RU,Аржановская,Аржановская,VGG,Аржановская,ru
RU,Арзамас,Арзамас,NIZ,Арзамас,ru
RU,Арзгир,Арзгир,STA,Арзгир,ru
RU,Арибашево,Арибашево,BA,Арибашево,ru
RU,Ариево,Ариево,BA,Ариево,ru
RU,Арик,Арик,KB,Арик,ru
RU,Аринино,Аринино,MOS,Аринино,ru
RU,Ариничево,Ариничево,KEM,Ариничево,ru
RU,Аринкин,Аринкин,BEL,Аринкин,ru
RU,Аристовка,Аристовка,ULY,Аристовка,ru
RU,Аристово,Аристово,KLU,Аристово,ru
RU,Аристово,Аристово,MOS,Аристово,ru
RU,Аркадак,Аркадак,SAR,Аркадак,ru
RU,Аркадьевка,Аркадьевка,AMU,Аркадьевка,ru
RU,Аркатово,Аркатово,BEL,Аркатово,ru
RU,Аркаул,Аркаул,BA,Аркаул,ru
RU,Аркаулово,Аркаулово,BA,Аркаулово,ru
RU,Аркуль,Аркуль,KIR,Аркуль,ru
RU,Арлан,Арлан,BA,Арлан,ru
RU,Армавир,Армавир,KDA,Армавир,ru
RU,Армазово,Армазово,MOS,Армазово,ru
RU,Армань,Армань,MAG,Армань,ru
RU,Армейский,Армейский,MOW,Армейский,ru
RU,Армизонское,Армизонское,TYU,Армизонское,ru
RU,Армянск,Армянск,CRI,Армянск,ru
RU,Армянский,Армянский,KDA,Армянский,ru
RU,Арнаутово,Арнаутово,BEL,Арнаутово,ru
RU,Аро,Аро,LEN,Аро,ru
RU,Арово,Арово,BA,Арово,ru
RU,Аромат,Аромат,CRI,Аромат,ru
RU,Ароматное,Ароматное,CRI,Ароматное,ru
RU,Аромашево,Аромашево,TYU,Аромашево,ru
RU,Арсаки,Арсаки,VLA,Арсаки,ru
RU,Арсеново,Арсеново,BA,Арсеново,ru
RU,Арсеньев,Арсеньев,PRI,Арсеньев,ru
RU,Арсеньево,Арсеньево,TUL,Арсеньево,ru
RU,Арск,Арск,TA,Арск,ru
RU,Арсланово,Арсланово,BA,Арсланово,ru
RU,Артакуль,Артакуль,BA,Артакуль,ru
RU,Артамошкин,Артамошкин,ROS,Артамошкин,ru
RU,Артезиан,Артезиан,KL,Артезиан,ru
RU,Артельное,Артельное,BEL,Артельное,ru
RU,Артельный,Артельный,SVE,Артельный,ru
RU,Артем,Артем,PRI,Артем,ru
RU,Артеменков,Артеменков,BEL,Артеменков,ru
RU,Артемки,Артемки,MOS,Артемки,ru
RU,Артемовка,Артемовка,CRI,Артемовка,ru
RU,Артемовский,Артемовский,IRK,Артемовский,ru
RU,Артемовский,Артемовский,PRI,Артемовский,ru
